Trade Date,Index Value,High,Low,Total Market Value,Dividend Market Value
2011-07-28,2371.77,2401.25,2359.87,2.61885567368e+12,112173401.0
2011-07-29,2362.81,2388.24,2341.82,2.60895975341e+12,0.0
2011-08-01,2354.05,2396.5,2325.17,2.59928616336e+12,0.0
2011-08-02,2292.85,2352.48,2291.37,2.53171458904e+12,0.0
2011-08-03,2312.78,2316.73,2254.91,2.5537151299e+12,1295681629.0
2011-08-04,2207.2,2284.3,2207.05,2.43713678499e+12,165156357.0
2011-08-05,2194.38,2240.68,2131.52,2.42298526551e+12,0.0
2011-08-08,2060.29,2162.78,2060.29,2.27492762414e+12,173694723.0
2011-08-09,2160.79,2161.75,2034.92,2.38588997310e+12,0.0
2011-08-10,2073.09,2142.31,2070.24,2.28906128917e+12,0.0
2011-08-11,2167.07,2187.48,2091.91,2.3928226385e+12,58766058.0
2011-08-12,2182.05,2195.25,2154.86,2.40937005419e+12,25305413.0
2011-08-15,2214.12,2214.12,2180.86,2.44478163494e+12,0.0
2011-08-16,2194.27,2211.9,2165.04,2.42286086718e+12,1741448163.0
2011-08-17,2181.62,2214.26,2158.95,2.40889582696e+12,54656187.0
2011-08-18,2073.03,2118.61,2055.18,2.28898445938e+12,9580951.0
2011-08-19,2038.22,2102.88,2035.3,2.25055272785e+12,64980888.0
2011-08-22,2044.73,2084.83,2038.14,2.25774467896e+12,0.0
2011-08-23,2129.27,2129.27,2050.19,2.35108622556e+12,0.0
2011-08-24,2145.04,2148.22,2105.31,2.36849654683e+12,419727788.0
2011-08-25,2108.21,2153.71,2102.5,2.32783324818e+12,0.0
2011-08-26,2161.97,2169.41,2082.04,2.38719360217e+12,0.0
2011-08-29,2223.96,2224.5,2187.72,2.45564780354e+12,185405268.0
2011-08-30,2237.69,2250.1,2202.45,2.4708087727e+12,21928778.0
2011-08-31,2241.01,2268.07,2222.48,2.47361472554e+12,92203267.0
2011-09-01,2219.05,2263.94,2217.02,2.44938208266e+12,0.0
2011-09-02,2167.83,2189.76,2156.99,2.39283672703e+12,0.0
2011-09-06,2167.6,2171.39,2112.84,2.39259174688e+12,0.0
2011-09-07,2223.75,2223.8,2193.83,2.45456935691e+12,179893728.0
2011-09-08,2214.29,2244.51,2206.79,2.4441209039e+12,12690713.0
2011-09-09,2163.66,2206.49,2151.35,2.38824141405e+12,0.0
2011-09-12,2191.84,2192.28,2139.58,2.41934847352e+12,173670318.0
2011-09-13,2220.58,2225.4,2189.83,2.45106637558e+12,83230967.0
2011-09-14,2252.75,2277.92,2210.63,2.48657400224e+12,0.0
2011-09-15,2286.56,2289.69,2254.47,2.52389851862e+12,17571274.0
2011-09-16,2306.09,2308.96,2283.43,2.54544945847e+12,0.0
2011-09-19,2308.76,2319.73,2260.24,2.5408213648e+12,0.0
2011-09-20,2295.89,2337.7,2293.06,2.5266600842e+12,0.0
2011-09-21,2258.3,2321.22,2257.55,2.48529270712e+12,70918939.0
2011-09-22,2184.59,2219.72,2151.48,2.40417823657e+12,0.0
2011-09-23,2206.86,2216.75,2165.62,2.42868141257e+12,7066522.0
2011-09-26,2234.28,2237.13,2170.14,2.45885741144e+12,0.0
2011-09-27,2253.55,2290.71,2241.75,2.48005998565e+12,0.0
2011-09-28,2220.84,2281.09,2218.77,2.44406811385e+12,0.0
2011-09-29,2197.68,2258.96,2160.2,2.41858377273e+12,0.0
2011-09-30,2139.18,2185.61,2139.17,2.35420031910e+12,0.0
2011-10-03,2085.04,2153.95,2084.3,2.29461448587e+12,235082732.0
2011-10-04,2129.21,2131.31,2042.9,2.3432292066e+12,330011094.0
2011-10-05,2182.77,2187.56,2106.62,2.40216697988e+12,45600062.0
2011-10-06,2217.99,2218.3,2169.57,2.44092872396e+12,0.0
2011-10-07,2202.76,2227.38,2190.26,2.42417180304e+12,303523020.0
2011-10-10,2278.65,2278.74,2237.48,2.50768972788e+12,0.0
2011-10-11,2294.92,2300.7,2269.54,2.52559072198e+12,0.0
2011-10-12,2307.18,2331.91,2305.31,2.53908869021e+12,0.0
2011-10-13,2326.88,2330.64,2299.73,2.56076131717e+12,0.0
2011-10-14,2371.94,2371.94,2344.74,2.61035340244e+12,0.0
2011-10-17,2334.38,2367.21,2322.53,2.56902283081e+12,0.0
2011-10-18,2364.87,2375.26,2309.88,2.6025687605e+12,0.0
2011-10-19,2316.81,2357.55,2310.65,2.54967859387e+12,25517756.0
2011-10-20,2306.29,2317.34,2274.49,2.538108301e+12,0.0
2011-10-21,2335.93,2349.79,2314.77,2.57072366518e+12,0.0
2011-10-24,2384.42,2389.91,2341.15,2.62408687547e+12,41316985.0
2011-10-25,2335.87,2375.53,2332.18,2.57066118079e+12,0.0
2011-10-26,2334.79,2355.02,2291.78,2.56947084644e+12,0.0
2011-10-27,2399.83,2412.52,2365.91,2.64104988516e+12,0.0
2011-10-28,2401.29,2404.8,2384.97,2.6426533469e+12,116059430.0
2011-10-31,2360.08,2389.29,2359.85,2.59729914948e+12,62474285.0
2011-11-01,2298.37,2321.36,2287.74,2.52938483505e+12,75518392.0
2011-11-02,2318.32,2329.06,2298.71,2.5513475957e+12,0.0
2011-11-03,2367.71,2369.77,2311.2,2.60570072813e+12,1102710000.0
2011-11-04,2356.32,2364.37,2331.46,2.59316234774e+12,0.0
2011-11-07,2371.04,2372.72,2329.68,2.60936306296e+12,50380163.0
2011-11-08,2400.01,2402.51,2362.23,2.64124711715e+12,130995159.0
2011-11-09,2314.1,2354.9,2307.78,2.54670064857e+12,211814335.0
2011-11-10,2312.07,2338.91,2290.53,2.54446585232e+12,0.0
2011-11-11,2355.78,2363.12,2330.63,2.59257087768e+12,0.0
2011-11-14,2341.32,2362.46,2333.55,2.57665936089e+12,0.0
2011-11-15,2366.24,2375.1,2331.75,2.60408413758e+12,2061235735.0
2011-11-16,2324.37,2365.13,2322.05,2.55744254885e+12,137896984.0
2011-11-17,2272.09,2320.81,2257.92,2.49992246777e+12,75912284.0
2011-11-18,2253.95,2274.62,2250.94,2.47995909883e+12,25234808.0
2011-11-21,2211.14,2225.54,2188.14,2.43285782863e+12,1156148507.0
2011-11-22,2216.33,2224.04,2191.87,2.43856181951e+12,0.0
2011-11-23,2166.54,2203.14,2166.54,2.38378419456e+12,0.0
2011-11-25,2150.88,2182.28,2150.71,2.36655883344e+12,25730387.0
2011-11-28,2224.22,2227.81,2206.69,2.44724660032e+12,78864783.0
2011-11-29,2211.39,2240.63,2205.77,2.43313362228e+12,74996243.0
2011-11-30,2295.2,2295.35,2264.72,2.52534844561e+12,43290000.0
2011-12-01,2309.2,2314.9,2292.26,2.54074943899e+12,18381926.0
2011-12-02,2302.04,2331.12,2301.25,2.53286743713e+12,0.0
2011-12-05,2326.95,2343.1,2315.18,2.56028201953e+12,0.0
2011-12-06,2321.49,2335.79,2313.99,2.55427221912e+12,0.0
2011-12-07,2320.54,2331.73,2292.15,2.55322627810e+12,193422665.0
2011-12-08,2282.59,2324.04,2278.42,2.51147761228e+12,12571742.0
2011-12-09,2318.68,2325.64,2287.27,2.55118118092e+12,0.0
2011-12-12,2292.24,2295.53,2274.15,2.52208583656e+12,0.0
2011-12-13,2268.37,2316.9,2258.71,2.49583117587e+12,77634978.0
2011-12-14,2233.03,2260.52,2219.68,2.45691003419e+12,0.0
2011-12-15,2226.71,2253.21,2223.52,2.44995311366e+12,255861348.0
2011-12-16,2238.18,2267.55,2234.3,2.46257753424e+12,54419970.0
2011-12-19,2215.27,2250.27,2209.57,2.4357354448e+12,0.0
2011-12-20,2281.94,2283.45,2252.57,2.50904103765e+12,0.0
2011-12-21,2249.03,2267.01,2222.68,2.46925974717e+12,69942266.0
2011-12-22,2266.77,2268.59,2251.31,2.488741979e+12,0.0
2011-12-23,2287.57,2287.96,2268.24,2.51157672157e+12,0.0
2011-12-27,2293.12,2301.3,2281.86,2.51766737655e+12,0.0
2011-12-28,2267.08,2295.17,2262.22,2.48977927559e+12,7785585.0
2011-12-29,2285.07,2285.72,2264.89,2.50953965458e+12,0.0
2011-12-30,2277.83,2289.12,2277.77,2.5015846099e+12,235415266.0
2012-01-03,2321.96,2332.24,2315.28,2.55005526881e+12,322551838.0
2012-01-04,2329.71,2333.29,2307.56,2.558565243e+12,0.0
2012-01-05,2348.98,2351.45,2317.52,2.57972041410e+12,0.0
2012-01-06,2356.17,2362.58,2341.64,2.58761809712e+12,44635468.0
2012-01-09,2350.65,2363.48,2342.34,2.58155601496e+12,302676120.0
2012-01-10,2367.38,2381.43,2360.98,2.59993759806e+12,0.0
2012-01-11,2372.25,2376.58,2357.53,2.60528689267e+12,25130048.0
2012-01-12,2381.99,2384.26,2359.92,2.61598236368e+12,0.0
2012-01-13,2371.98,2373.5,2352.76,2.60498755595e+12,0.0
2012-01-17,2393.24,2404.08,2385.79,2.62833800717e+12,0.0
2012-01-18,2425.96,2425.96,2395.43,2.66426735489e+12,0.0
2012-01-19,2441.7,2445.59,2433.03,2.68155489685e+12,0.0
2012-01-20,2437.02,2438.25,2428.35,2.676414232e+12,0.0
2012-01-23,2437.22,2455.22,2424.29,2.67663329777e+12,0.0
2012-01-24,2433.96,2440.2,2423.24,2.67305787032e+12,0.0
2012-01-25,2465.66,2470.58,2440.57,2.70786779577e+12,0.0
2012-01-26,2454.63,2479.31,2444.83,2.69575149055e+12,0.0
2012-01-27,2461.77,2467.46,2449.83,2.70359688161e+12,0.0
2012-01-30,2465.32,2468.57,2433.63,2.70749500698e+12,166146874.0
2012-01-31,2467.95,2481.51,2453.05,2.71038683702e+12,0.0
2012-02-01,2488.18,2497.31,2474.29,2.73260228931e+12,0.0
2012-02-02,2495.83,2504.16,2487.15,2.74100174904e+12,0.0
2012-02-03,2529.17,2532.26,2514.99,2.77761730315e+12,1069320000.0
2012-02-06,2528.3,2528.3,2513.51,2.7766637161e+12,176585719.0
2012-02-07,2532.06,2537.64,2514.9,2.78078629217e+12,0.0
2012-02-08,2545.72,2545.84,2523.88,2.79579029097e+12,129676677.0
2012-02-09,2563.93,2567.28,2541.2,2.81579349801e+12,0.0
2012-02-10,2547.32,2553.1,2537.99,2.7975483986e+12,123347942.0
2012-02-13,2569.49,2572.64,2554.29,2.82189341369e+12,431767291.0
2012-02-14,2575.24,2575.24,2553.95,2.82821388896e+12,1744915034.0
2012-02-15,2556.01,2600.96,2552.56,2.80709080991e+12,202388396.0
2012-02-16,2592.29,2594.71,2551.35,2.84693557759e+12,125037404.0
2012-02-17,2584.24,2593.56,2572.82,2.83809703015e+12,64176998.0
2012-02-21,2590.24,2601.74,2574.32,2.84468744869e+12,210382877.0
2012-02-22,2579.78,2593.05,2575.31,2.83319451136e+12,0.0
2012-02-23,2594.93,2598.1,2570.07,2.84983718955e+12,186718182.0
2012-02-24,2604.21,2609.45,2598.67,2.86003126658e+12,0.0
2012-02-27,2606.76,2616.86,2579.63,2.86283329523e+12,0.0
2012-02-28,2633.46,2634.23,2607.5,2.89215120046e+12,24087686.0
2012-02-29,2623.1,2645.2,2614.48,2.87796924582e+12,423045651.0
2012-03-01,2643.54,2645.91,2625.42,2.90040185338e+12,0.0
2012-03-02,2641.58,2650.0,2633.28,2.89824763394e+12,0.0
2012-03-05,2614.92,2642.75,2605.59,2.86899769405e+12,0.0
2012-03-06,2588.95,2593.64,2575.13,2.84050687086e+12,0.0
2012-03-07,2607.85,2614.23,2597.23,2.86124145224e+12,193035720.0
2012-03-08,2637.18,2643.89,2618.47,2.8934206859e+12,22901002.0
2012-03-09,2646.85,2651.98,2639.6,2.90403100283e+12,0.0
2012-03-12,2646.85,2651.64,2635.76,2.90402700126e+12,146379975.0
2012-03-13,2697.43,2697.64,2658.09,2.95952182253e+12,77668709.0
2012-03-14,2708.41,2717.86,2690.4,2.9715738824e+12,0.0
2012-03-15,2714.79,2720.49,2701.65,2.97856795673e+12,31964450.0
2012-03-16,2712.78,2719.61,2706.96,2.97636418979e+12,0.0
2012-03-19,2733.26,2738.22,2710.63,2.98549749636e+12,202116008.0
2012-03-20,2737.63,2740.35,2711.1,2.99027234833e+12,0.0
2012-03-21,2736.88,2752.46,2733.91,2.98944841314e+12,76351269.0
2012-03-22,2731.5,2737.83,2719.74,2.98357509624e+12,0.0
2012-03-23,2728.55,2734.68,2714.6,2.98035380687e+12,0.0
2012-03-26,2778.02,2778.02,2746.43,3.03439157341e+12,0.0
2012-03-27,2782.12,2793.44,2778.91,3.03887234649e+12,0.0
2012-03-28,2770.97,2794.0,2754.97,3.02669053357e+12,7812243.0
2012-03-29,2762.05,2769.83,2741.32,3.01694574135e+12,0.0
2012-03-30,2755.27,2774.52,2744.47,3.00953793544e+12,0.0
2012-04-02,2784.42,2787.25,2747.54,3.04137972639e+12,340514931.0
2012-04-03,2782.78,2795.35,2767.05,3.03959130967e+12,456406548.0
2012-04-04,2745.0,2762.73,2729.21,2.99831738814e+12,0.0
2012-04-05,2762.5,2764.21,2739.1,3.0174371179e+12,44236252.0
2012-04-09,2739.98,2751.44,2722.77,2.99283583442e+12,301550220.0
2012-04-10,2695.12,2749.51,2688.21,2.94384065788e+12,0.0
2012-04-11,2708.13,2726.94,2702.97,2.95804520098e+12,0.0
2012-04-12,2740.26,2743.41,2711.04,2.9931431026e+12,0.0
2012-04-13,2698.99,2731.35,2698.11,2.94807062542e+12,0.0
2012-04-16,2670.1,2713.89,2660.96,2.91650666674e+12,0.0
2012-04-17,2723.58,2731.38,2675.14,2.97492401828e+12,0.0
2012-04-18,2716.14,2732.03,2707.91,2.98554459562e+12,0.0
2012-04-19,2686.82,2738.59,2676.09,2.95330865007e+12,0.0
2012-04-20,2676.04,2712.01,2674.66,2.94146388724e+12,0.0
2012-04-23,2653.5,2657.36,2629.7,2.95178280965e+12,0.0
2012-04-24,2638.73,2659.52,2628.96,2.93535203356e+12,0.0
2012-04-25,2709.62,2710.87,2691.12,3.01420297198e+12,0.0
2012-04-26,2725.23,2731.73,2705.91,3.03156976454e+12,194645157.0
2012-04-27,2741.34,2750.5,2723.16,3.04949389955e+12,0.0
2012-04-30,2723.68,2737.54,2720.44,3.02985364223e+12,162378825.0
2012-05-01,2726.92,2756.81,2715.75,3.03345815838e+12,0.0
2012-05-02,2734.77,2736.3,2707.63,3.04218963698e+12,0.0
2012-05-03,2704.59,2737.14,2697.78,3.00860729908e+12,1049160000.0
2012-05-04,2637.92,2683.25,2637.73,2.93445349986e+12,115974413.0
2012-05-07,2639.28,2651.74,2620.96,2.93595593524e+12,128078000.0
2012-05-08,2629.87,2638.3,2587.53,2.92549456104e+12,25789975.0
2012-05-09,2621.35,2635.71,2588.97,2.91602002067e+12,0.0
2012-05-10,2616.24,2631.97,2606.79,2.91032865762e+12,80652504.0
2012-05-11,2615.98,2643.22,2604.99,2.91004642433e+12,0.0
2012-05-14,2590.28,2611.37,2587.78,2.88144753822e+12,342519186.0
2012-05-15,2580.75,2617.23,2576.77,2.87085058397e+12,1745375094.0
2012-05-16,2561.56,2597.16,2558.69,2.84950660783e+12,128621356.0
2012-05-17,2509.05,2567.55,2509.05,2.7910883831e+12,297173589.0
2012-05-18,2478.53,2523.15,2474.7,2.7571460728e+12,121411131.0
2012-05-21,2545.43,2547.69,2478.36,2.8315568322e+12,105089424.0
2012-05-22,2539.2,2562.48,2524.11,2.82461015298e+12,150612386.0
2012-05-23,2547.08,2553.19,2499.3,2.83338045599e+12,119605468.0
2012-05-24,2531.35,2554.2,2512.35,2.8158798885e+12,0.0
2012-05-25,2527.05,2537.56,2520.17,2.81109668078e+12,10876157.0
2012-05-29,2558.97,2570.79,2536.62,2.8466032791e+12,0.0
2012-05-30,2537.4,2546.01,2522.45,2.81988785352e+12,616951258.0
2012-05-31,2524.87,2540.4,2507.58,2.80596563408e+12,0.0
2012-06-01,2458.83,2510.82,2458.73,2.73257004987e+12,32009736.0
2012-06-04,2478.13,2480.97,2443.92,2.7540209802e+12,0.0
2012-06-05,2487.5,2492.53,2467.66,2.76443097013e+12,0.0
2012-06-06,2546.32,2546.32,2504.08,2.82980329148e+12,1081920513.0
2012-06-07,2535.41,2570.48,2531.95,2.81767669856e+12,0.0
2012-06-08,2559.21,2561.57,2522.39,2.84412942202e+12,11160573.0
2012-06-11,2517.18,2579.23,2513.67,2.79742159727e+12,0.0
2012-06-12,2546.2,2546.83,2510.75,2.82966480258e+12,0.0
2012-06-13,2527.44,2557.31,2519.69,2.80882276848e+12,221983685.0
2012-06-14,2539.97,2547.31,2515.17,2.82273906467e+12,36568674.0
2012-06-15,2571.23,2572.84,2542.51,2.85748957229e+12,0.0
2012-06-18,2592.52,2599.52,2554.83,2.88013411051e+12,0.0
2012-06-19,2620.83,2630.86,2605.16,2.91159206383e+12,34383996.0
2012-06-20,2623.33,2633.21,2603.32,2.91436239082e+12,75809182.0
2012-06-21,2556.96,2622.76,2554.65,2.84063048538e+12,0.0
2012-06-22,2585.53,2587.0,2559.26,2.87237816728e+12,0.0
2012-06-25,2533.54,2563.09,2527.01,2.81461757543e+12,0.0
2012-06-26,2549.84,2556.92,2531.6,2.8327186192e+12,0.0
2012-06-27,2565.53,2576.09,2557.09,2.85015358028e+12,33495152.0
2012-06-28,2536.65,2565.53,2510.37,2.81806663597e+12,0.0
2012-06-29,2615.72,2615.82,2566.84,2.90590828962e+12,342825305.0
2012-07-02,2625.03,2625.26,2604.9,2.9162606705e+12,428550315.0
2012-07-03,2645.84,2645.84,2621.77,2.93937773876e+12,0.0
2012-07-05,2647.47,2660.26,2629.91,2.94118723131e+12,0.0
2012-07-06,2612.29,2636.96,2596.1,2.90210508063e+12,44050344.0
2012-07-09,2610.31,2620.22,2597.27,2.89990107345e+12,0.0
2012-07-10,2585.52,2630.03,2574.26,2.87236238668e+12,0.0
2012-07-11,2570.99,2587.02,2549.05,2.85622074931e+12,298506360.0
2012-07-12,2545.3,2561.68,2522.89,2.82767625753e+12,0.0
2012-07-13,2584.97,2589.93,2545.98,2.87175563078e+12,0.0
2012-07-16,2577.06,2589.57,2567.45,2.86296050296e+12,0.0
2012-07-17,2591.65,2598.47,2554.34,2.87917458959e+12,0.0
2012-07-18,2625.88,2633.03,2585.48,2.91719867148e+12,0.0
2012-07-19,2655.81,2663.12,2639.42,2.95045547204e+12,0.0
2012-07-20,2618.05,2654.6,2618.05,2.90849900895e+12,0.0
2012-07-23,2589.93,2596.61,2549.96,2.94556855323e+12,0.0
2012-07-24,2567.46,2596.05,2551.36,2.92001533679e+12,0.0
2012-07-25,2549.21,2566.47,2535.05,2.89925268396e+12,56253561.0
2012-07-26,2584.85,2598.36,2568.33,2.93978553033e+12,0.0
2012-07-27,2647.03,2649.98,2594.84,3.01051099505e+12,244796421.0
2012-07-30,2642.12,2662.62,2634.5,3.00492267651e+12,116014178.0
2012-07-31,2642.53,2657.27,2640.26,3.0053926406e+12,0.0
2012-08-01,2635.13,2661.84,2625.08,2.99697344984e+12,0.0
2012-08-02,2625.52,2650.98,2606.54,2.98604459688e+12,0.0
2012-08-03,2676.0,2684.58,2657.5,3.04345430486e+12,1131975000.0
2012-08-06,2694.09,2705.71,2681.72,3.06403347624e+12,187003971.0
2012-08-07,2717.16,2727.31,2701.9,3.09026860857e+12,0.0
2012-08-08,2714.02,2721.02,2705.47,3.08670156353e+12,151405042.0
2012-08-09,2719.61,2724.43,2708.24,3.093051447e+12,2544845433.0
2012-08-10,2722.96,2722.96,2704.91,3.09572698364e+12,254037443.0
2012-08-13,2728.68,2728.88,2708.38,3.10222974995e+12,0.0
2012-08-14,2727.79,2742.83,2721.12,3.10122866529e+12,1960148056.0
2012-08-15,2735.47,2739.14,2724.71,3.10995433683e+12,128889235.0
2012-08-16,2768.09,2774.22,2742.82,3.147040358e+12,0.0
2012-08-17,2780.3,2780.77,2767.04,3.16091868877e+12,0.0
2012-08-20,2784.33,2784.57,2767.73,3.16550327174e+12,138076672.0
2012-08-21,2772.2,2802.91,2762.9,3.15171390856e+12,115354153.0
2012-08-22,2783.42,2790.3,2759.14,3.16446562157e+12,0.0
2012-08-23,2762.02,2780.71,2755.14,3.14014134922e+12,0.0
2012-08-24,2778.05,2785.34,2750.64,3.15836745395e+12,14857109.0
2012-08-27,2782.55,2794.27,2777.36,3.16347565502e+12,105579642.0
2012-08-28,2782.69,2790.51,2772.25,3.1636379868e+12,0.0
2012-08-29,2784.0,2790.17,2771.99,3.16412274002e+12,113167289.0
2012-08-30,2753.74,2772.62,2751.53,3.1297353544e+12,0.0
2012-08-31,2772.24,2785.08,2746.68,3.15075627911e+12,0.0
2012-09-04,2772.03,2781.08,2744.29,3.1505183184e+12,0.0
2012-09-05,2766.95,2780.56,2760.66,3.14475331218e+12,482230993.0
2012-09-06,2829.71,2829.71,2784.81,3.21607525946e+12,0.0
2012-09-07,2825.11,2829.95,2817.48,3.21084586088e+12,11110643.0
2012-09-10,2788.35,2823.34,2787.33,3.16907219376e+12,137960669.0
2012-09-11,2784.89,2799.85,2780.24,3.16514117424e+12,34383996.0
2012-09-12,2791.68,2798.97,2775.4,3.17286011981e+12,417836060.0
2012-09-13,2831.35,2841.68,2792.18,3.21770827434e+12,0.0
2012-09-14,2855.23,2865.37,2839.48,3.24485554824e+12,0.0
2012-09-17,2856.44,2857.52,2846.17,3.24622552381e+12,514166547.0
2012-09-18,2857.38,2859.34,2848.91,3.24729827239e+12,39024462.0
2012-09-19,2864.03,2871.1,2850.32,3.25485547935e+12,0.0
2012-09-20,2861.7,2863.67,2842.59,3.25220051674e+12,0.0
2012-09-21,2861.64,2878.38,2859.55,3.25213287373e+12,0.0
2012-09-24,2843.98,2849.61,2832.53,3.22332127133e+12,0.0
2012-09-25,2804.53,2858.68,2804.13,3.17860180557e+12,0.0
2012-09-26,2781.63,2802.28,2768.58,3.1526505613e+12,108712874.0
2012-09-27,2821.6,2827.0,2784.62,3.19794654847e+12,138768276.0
2012-09-28,2799.19,2820.36,2795.54,3.17255536022e+12,0.0
2012-10-01,2794.28,2827.61,2784.54,3.16698226332e+12,343664603.0
2012-10-02,2799.29,2812.21,2779.01,3.14652968953e+12,749963052.0
2012-10-03,2818.84,2822.56,2797.28,3.168504576e+12,0.0
2012-10-04,2828.6,2835.33,2814.45,3.17947595248e+12,0.0
2012-10-05,2811.94,2845.97,2806.44,3.16075519902e+12,49923723.0
2012-10-08,2786.92,2801.85,2781.38,3.13263165574e+12,0.0
2012-10-09,2741.92,2781.81,2736.98,3.082044606e+12,0.0
2012-10-10,2728.54,2749.42,2724.38,3.0670092463e+12,292950360.0
2012-10-11,2719.21,2750.81,2718.49,3.0565138104e+12,0.0
2012-10-12,2720.14,2734.4,2714.17,3.05756661391e+12,0.0
2012-10-15,2739.87,2742.7,2713.22,3.07974616486e+12,0.0
2012-10-16,2778.38,2781.01,2743.45,3.12302539325e+12,21181968.0
2012-10-17,2775.62,2784.81,2760.3,3.1199299429e+12,0.0
2012-10-18,2744.17,2775.83,2734.6,3.08457309835e+12,0.0
2012-10-19,2678.32,2741.58,2675.57,3.0105500771e+12,0.0
2012-10-22,2694.56,2699.08,2671.5,3.02880627144e+12,0.0
2012-10-23,2666.02,2689.48,2658.77,2.99672954943e+12,0.0
2012-10-24,2655.55,2686.51,2653.43,2.98496553927e+12,0.0
2012-10-25,2657.66,2679.81,2649.19,2.98732970873e+12,62192329.0
2012-10-26,2665.83,2675.92,2636.83,2.99651917076e+12,0.0
2012-10-31,2647.92,2665.88,2639.63,2.97589834046e+12,119710396.0
2012-11-01,2687.52,2690.72,2657.11,3.02039920251e+12,0.0
2012-11-02,2656.28,2701.91,2654.97,2.98528975601e+12,0.0
2012-11-05,2672.91,2678.94,2651.37,3.00322401525e+12,1233613459.0
2012-11-06,2681.05,2696.46,2668.45,3.01237076794e+12,0.0
2012-11-07,2612.69,2651.26,2602.29,2.93522775174e+12,2484125900.0
2012-11-08,2572.57,2626.42,2572.43,2.89015580747e+12,31991978.0
2012-11-09,2584.1,2610.17,2571.86,2.9031106962e+12,128550854.0
2012-11-12,2582.77,2600.65,2575.61,2.90162392231e+12,0.0
2012-11-13,2561.86,2586.59,2554.52,2.87812649501e+12,2365258009.0
2012-11-14,2531.87,2577.57,2528.36,2.84822292864e+12,263145593.0
2012-11-15,2524.36,2542.17,2514.86,2.83977021699e+12,66606526.0
2012-11-16,2534.16,2541.34,2494.38,2.85079442924e+12,117260147.0
2012-11-19,2595.83,2596.75,2562.52,2.92017295054e+12,249592506.0
2012-11-20,2594.66,2598.47,2570.66,2.91886319615e+12,590562100.0
2012-11-21,2600.48,2604.51,2587.86,2.9254027123e+12,0.0
2012-11-23,2639.59,2640.39,2614.24,2.96940295814e+12,0.0
2012-11-26,2651.67,2652.07,2626.06,2.98299078475e+12,105688026.0
2012-11-27,2641.42,2659.35,2637.6,2.97146449951e+12,758378486.0
2012-11-28,2665.27,2666.31,2613.22,2.99829193625e+12,86772711.0
2012-11-29,2680.03,2688.95,2667.31,3.01490012006e+12,58951908.0
2012-11-30,2677.88,2682.36,2668.17,3.01247575165e+12,0.0
2012-12-03,2671.84,2699.04,2669.83,3.00567843314e+12,31580924.0
2012-12-04,2667.89,2674.03,2651.46,3.00123623978e+12,0.0
2012-12-05,2637.89,2663.44,2624.51,2.96734401367e+12,425837260.0
2012-12-06,2656.3,2663.01,2623.62,2.98463440105e+12,0.0
2012-12-07,2640.54,2671.57,2631.47,2.9669247e+12,10749197.0
2012-12-10,2647.57,2661.35,2632.25,2.97482598548e+12,0.0
2012-12-11,2682.07,2696.9,2664.1,3.01358721515e+12,33804000.0
2012-12-12,2674.57,2694.43,2668.51,3.03268412946e+12,1532464709.0
2012-12-13,2654.01,2688.44,2643.14,3.00931603885e+12,157960283.0
2012-12-14,2628.09,2643.97,2620.08,2.97966501337e+12,0.0
2012-12-17,2664.26,2664.72,2627.37,3.020672508e+12,0.0
2012-12-18,2705.39,2708.48,2669.83,3.06730017478e+12,239420793.0
2012-12-19,2690.99,2713.39,2690.99,3.05097865338e+12,0.0
2012-12-20,2693.55,2698.71,2679.55,3.05388250546e+12,0.0
2012-12-21,2664.67,2667.7,2639.65,3.02114143326e+12,0.0
2012-12-24,2658.05,2662.03,2653.58,3.06856893384e+12,0.0
2012-12-26,2637.18,2663.56,2627.52,3.04448168485e+12,7806077.0
2012-12-27,2632.94,2641.11,2599.63,3.0395823822e+12,231021460.0
2012-12-28,2606.36,2631.71,2604.96,3.00889925786e+12,483090612.0
2012-12-31,2660.93,2665.73,2598.57,3.07189890607e+12,0.0
2013-01-02,2746.47,2746.5,2716.3,3.17065411036e+12,0.0
2013-01-03,2732.26,2750.82,2723.67,3.15424198142e+12,0.0
2013-01-04,2724.49,2732.16,2716.04,3.14527581197e+12,0.0
2013-01-07,2724.22,2727.68,2707.11,3.14496141967e+12,0.0
2013-01-08,2718.72,2730.16,2703.75,3.13861320924e+12,50344326.0
2013-01-09,2727.65,2735.42,2720.05,3.14892286151e+12,0.0
2013-01-10,2744.18,2749.19,2719.68,3.16800673242e+12,0.0
2013-01-11,2748.26,2749.36,2738.0,3.17271710382e+12,0.0
2013-01-14,2735.7,2743.35,2724.07,3.14615743065e+12,0.0
2013-01-15,2722.98,2726.27,2710.8,3.13152870013e+12,0.0
2013-01-16,2734.73,2742.33,2721.62,3.14503357188e+12,37104989.0
2013-01-17,2747.15,2756.68,2740.07,3.15931799448e+12,0.0
2013-01-18,2743.24,2743.54,2728.07,3.15482398646e+12,0.0
2013-01-22,2746.19,2747.52,2726.86,3.1582124628e+12,0.0
2013-01-23,2762.17,2769.31,2756.59,3.17659413677e+12,0.0
2013-01-24,2723.53,2748.36,2719.83,3.13215941983e+12,0.0
